시설번호,대피시설명,지번주소,도로명주소,대피시설 구분,평시활용 유형,대피시설 면적,대피시설 인원수,개방여부,데이터기준일자,제공기관명,제공기관코드,경도,위도,X좌표,Y좌표
44,영등포푸르지오아파트,서울특별시 영등포구 영등포동 647번지,서울특별시 영등포구 도신로29길 28 (영등포동 영등포푸르지오),공공용,주차장,60500,73333,Y,2020-09-18,관리사무실,3180000,126.902326,37.511795,191364.4846,545817.67
45,대림동1차한신아파트,서울특별시 영등포구 대림동 887번지 1호,서울특별시 영등포구 디지털로69길 13 (대림동 대림동1차한신아파트),공공용,주차장,7084,8586,Y,2020-09-18,관리사무소장,3180000,126.903453,37.494472,191462.114,543894.9703
46,대림동현대아파트,서울특별시 영등포구 대림동 946번지 1호,서울특별시 영등포구 시흥대로187길 12 (대림동 대림동현대아파트),공공용,주차장,6183,7494,Y,2020-09-18,관리사무소장,3180000,126.908187,37.493034,191880.65,543734.9943
47,신길1동 경남아파트,서울특별시 영등포구 신길동 67번지 1호,서울특별시 영등포구 영등포로65길 3 (신길동 신길동경남아파트),공공용,주차장,12381,15007,Y,2020-09-18,관리소장,3180000,126.918406,37.515047,192786.4617,546177.2797
48,신길역 환승통로,서울특별시 영등포구 신길동 41번지 1호,서울특별시 영등포구 영등포로 327 (신길동 신길역),공공용,지하철역,2371,2874,Y,2020-09-18,역장,3180000,126.917225,37.517001,192682.237,546394.2403
49,삼성아파트112동 지하주차장,서울특별시 영등포구 신길동 4934번지 2호,서울특별시 영등포구 신길로42길 25 112동 1층 (신길동),공공용,주차장,2382,2887,Y,2020-09-18,삼성아파트112동관리소장,3180000,126.913735,37.507319,192372.76,545319.9243
50,한화꿈에그린아파트주차장,서울특별시 영등포구 신길동 4937번지,서울특별시 영등포구 신길로 119 (신길동 신길뉴타운 한화 꿈에그린),공공용,주차장,13003,15761,Y,2020-09-18,관리과장,3180000,126.90971,37.50351,192016.41,544897.5543
51,대성유니드아파트 지하주차장,서울특별시 영등포구 신길동 389번지,서울특별시 영등포구 가마산로50길 27 (신길동 신길동 대성 유니드 아파트),공공용,주차장,3023,3664,Y,2020-09-18,관리소장,3180000,126.902931,37.501645,191416.8178,544691.0902
52,삼성래미안아파트 2단지 지하주차장,서울특별시 영등포구 신길동 4934번지 1호,서울특별시 영등포구 신길로42길 35 108동 (신길동),공공용,주차장,8341.72,10111,Y,2020-09-18,삼성래미안아파트관리소장,3180000,126.914966,37.507594,192481.6005,545350.4041
53,한강미디어고등학교,서울특별시 영등포구 양평동4가 315번지 1호,서울특별시 영등포구 선유로55길 22 (양평동4가 한강미디어고등학교),공공용,기타,1487.61,1800,Y,2020-09-18,교장,3180000,126.89724,37.539291,190918.1281,548869.9462
54,건영아파트,서울특별시 영등포구 신길동 364번지,서울특별시 영등포구 도림로 313 (신길동 건영아파트),공공용,주차장,660.81,793,Y,2020-09-18,관리소장,3180000,126.901419,37.505442,191283.5628,545112.6849
55,우성5차아파트,서울특별시 영등포구 신길동 4933번지,서울특별시 영등포구 도신로 100 (신길동 신길우성5차아파트),공공용,주차장,6577.55,7893,Y,2020-09-18,관리소장,3180000,126.903275,37.506738,191447.8165,545256.3984
56,우성1차아파트,서울특별시 영등포구 신길동 365번지,서울특별시 영등포구 도신로 68 (신길동 신길우성아파트),공공용,주차장,4132.25,5009,Y,2020-09-18,관리소장,3180000,126.89979,37.505762,191139.6014,545148.404
57,정오빌딩,서울특별시 영등포구 신길동 1300번지,서울특별시 영등포구 영등포로 422 (신길동),공공용,주차장,705,855,Y,2020-09-18,관리소장,3180000,126.924809,37.512392,193352.26,545882.1343
58,대방지하차도,서울특별시 영등포구 신길동 1376번지 1호,서울특별시 영등포구 영등포로 423 (신길동 신양치안센터),공공용,차도,284.3,344,Y,2020-09-18,남부도로사업소,3180000,126.925181,37.512881,193385.2328,545936.3833
59,삼환아파트,서울특별시 영등포구 신길동 897번지 2호,서울특별시 영등포구 여의대방로43나길 25 (신길동 삼환아파트),공공용,주차장,4657,5535,Y,2020-09-18,관리소장,3180000,126.920789,37.506624,192996.37,545242.2543
60,한성아파트,서울특별시 영등포구 신길동 769번지 1호,서울특별시 영등포구 가마산로 575 (신길동 한성아파트),공공용,주차장,2281,2764,Y,2020-09-18,관리소장,3180000,126.919574,37.504841,192888.74,545044.4943
61,천록빌딩,서울특별시 영등포구 신길동 1351번지 3호,서울특별시 영등포구 여의대방로61길 2 (신길동 천록빌딩),공공용,주차장,297,360,Y,2020-09-18,관리부장,3180000,126.926044,37.514358,193461.6598,546100.2513
62,현대건설기술교육원,서울특별시 영등포구 대림동 1100번지 1호,서울특별시 영등포구 도림천로19길 12-2 (대림동),공공용,주차장,1398.35,1692,Y,2020-09-18,총무과장,3180000,126.901183,37.487141,191260.5636,543081.5557
63,안국약품빌딩,서울특별시 영등포구 대림동 993번지 75호,서울특별시 영등포구 시흥대로 613 (대림동),공공용,주차장,1487.61,1803,Y,2020-09-18,관리소장,3180000,126.904611,37.487353,191563.7762,543104.75
64,현대1차아파트,서울특별시 영등포구 대림동 785번지 1호,서울특별시 영등포구 도신로4길 14 (대림동 현대아파트),공공용,주차장,1583.48,1916,Y,2020-09-18,관리소장,3180000,126.893811,37.501667,190610.3979,544694.4403
65,신동아아파트,서울특별시 영등포구 대림동 777번지 1호,서울특별시 영등포구 대림로31길 39 (대림동),공공용,주차장,3649.6,4416,Y,2020-09-18,관리소장,3180000,126.894786,37.495333,190695.83,543991.3443
66,우성아파트,서울특별시 영등포구 대림동 762번지 1호,서울특별시 영등포구 도림로 187 (대림동),공공용,주차장,2314.06,2800,Y,2020-09-18,관리소장,3180000,126.900592,37.495566,191209.3,544016.6243
67,현대2차아파트,서울특별시 영등포구 대림동 785번지,서울특별시 영등포구 도신로4길 6 (대림동),공공용,주차장,4360.35,5276,Y,2020-09-18,관리소장,3180000,126.894248,37.502644,190649.1961,544802.8045
68,현대3차아파트,서울특별시 영등포구 대림동 608번지 1호,서울특별시 영등포구 도신로 31 (대림동),공공용,주차장,10219.46,976,Y,2020-09-18,관리소장,3180000,126.895153,37.506234,190729.6004,545201.2045
69,우성4차아파트,서울특별시 영등포구 신길동 102번지 8호,서울특별시 영등포구 영등포로64길 11 (신길동 신길우성아파트),공공용,주차장,3053,3700,Y,2020-09-18,관리사무실,3180000,126.917357,37.514186,192693.6027,546081.8006
70,영등포역사,서울특별시 영등포구 영등포동 618번지 496호,서울특별시 영등포구 경인로 846 (영등포동 영등포 민자역사),공공용,지하철역,16870,20448,Y,2020-09-18,철도공사역장,3180000,126.907668,37.515628,191837.194,546242.6408
71,영등포역지하도,서울특별시 영등포구 영등포동 618번지 496호,서울특별시 영등포구 경인로 846 (영등포동 영등포 민자역사),공공용,지하철역,6669.48,8084,Y,2020-09-18,철도공사,3180000,126.907668,37.515669,191837.1985,546247.2046
72,대림1동어린이집,서울특별시 영등포구 대림동 899번지 2호,서울특별시 영등포구 디지털로 441 (대림동 구립대림제1동복지관),공공용,유아원,240.8,292,Y,2020-09-18,원장,3180000,126.905842,37.495462,191673.5305,544004.6222
73,문영칸타빌레아파트,서울특별시 영등포구 대림동 1061번지,서울특별시 영등포구 도림천로 391 (대림동 대림동문영칸타빌레아파트),공공용,주차장,743.81,901,Y,2020-09-18,관리소장,3180000,126.897019,37.489718,190892.64,543367.9543
74,코오롱아파트,서울특별시 영등포구 대림동 607번지 1호,서울특별시 영등포구 도영로 2-5 (대림동),공공용,주차장,11867.39,240,Y,2020-09-18,관리소장,3180000,126.894325,37.507143,190656.53,545302.1243
75,양평2동 거성아파트 지하주차장 12층,서울특별시 영등포구 양평동3가 90번지 1호,서울특별시 영등포구 선유로43가길 24 (양평동3가 거성파스텔아파트),공공용,주차장,20088.29,3700,Y,2020-09-18,동대표,3180000,126.892012,37.531459,190455.0941,548001.1801
76,당산근린공원(지하주차장),서울특별시 영등포구 당산동3가 385번지,서울특별시 영등포구 당산로27길 12 (당산동3가),공공용,주차장,6241,7565,Y,2020-09-18,시설관리공단 이사장,3180000,126.895135,37.525218,190730.3573,547308.1655
77,당산제1동주민센터(지하층),서울특별시 영등포구 당산동3가 250번지,서울특별시 영등포구 양산로23길 11 (당산동3가 당산1동주민자치센터),공공용,기타,121,147,Y,2020-09-18,당산제1동장,3180000,126.897405,37.525128,190931.02,547297.9743
78,신길종합사회복지관,서울특별시 영등포구 신길동 465번지 1호,서울특별시 영등포구 영등포로84길 24-5 (신길동 신길종합사회복지관),공공용,기타,3604,4368,Y,2020-09-18,관장,3180000,126.921433,37.511118,193053.7343,545741.0272
79,영등포구청(지하상황실),서울특별시 영등포구 당산동3가 385번지 1호,서울특별시 영등포구 당산로 123 (당산동3가 영등포구청),공공용,회의실,552.64,670,Y,2020-09-18,구청장,3180000,126.896367,37.525963,190839.39,547390.7543
80,영등포시장앞지하상가,서울특별시 영등포구 영등포동5가 20번지 62호,서울특별시 영등포구 영등포로 219 (영등포동5가),공공용,상가,1266.12,1534,Y,2020-09-18,소장,3180000,126.90575,37.520122,191668.0975,546741.5864
81,영등포로터리지하상가,서울특별시 영등포구 영등포동4가 434번지 5호,서울특별시 영등포구 영중로 9 (영등포동4가 신세계백화점),공공용,상가,6333.91,7677,Y,2020-09-18,소장,3180000,126.905517,37.517148,191647.2087,546411.5527
82,영등포역앞지하상가,서울특별시 영등포구 영등포동 618번지 496호,서울특별시 영등포구 경인로 846 (영등포동 영등포 민자역사),공공용,상가,4684.32,5677,Y,2020-09-18,소장,3180000,126.907633,37.515669,191834.1131,546247.2077
83,지하철5호선신길전철역,서울특별시 영등포구 영등포동1가 35번지,서울특별시 영등포구 경인로114가길 지하 9 (영등포동1가 신길역),공공용,지하철역,13104.19,15883,Y,2020-09-18,역장,3180000,126.914356,37.517664,192428.6748,546468.0519
84,영등포시장역,서울특별시 영등포구 영등포동5가 62번지 1호,서울특별시 영등포구 양산로 지하 200 (영등포동5가 영등포시장역),공공용,지하철역,14052.96,17033,Y,2020-09-18,역장,3180000,126.904908,37.522744,191593.9977,547032.6705
85,중소기업중앙회,서울특별시 영등포구 여의도동 16번지 2호,서울특별시 영등포구 은행로 30 (여의도동 중소기업중앙회),공공용,주차장,8019,9720,Y,2020-09-18,시설팀장,3180000,126.922644,37.528189,193162.333,547635.5606
86,여의도국회앞지하보도(더？騁팀狗５樣컵㈍？),서울특별시 영등포구 여의도동 17번지,서울특별시 영등포구 의사당대로 38 (여의도동 여의도더샵아일랜드파크),공공용,보도,3666,4443,Y,2020-09-18,동장,3180000,126.918618,37.52603,192806.2233,547396.29
87,지하철5호선여의나루역,서울특별시 영등포구 여의도동 84번지 4호,서울특별시 영등포구 여의동로 지하 343 (여의도동 여의나루역),공공용,지하철역,5067.01,6141,Y,2020-09-18,역장,3180000,126.932864,37.527085,194065.61,547512.3543
88,5호선여의도역,서울특별시 영등포구 여의도동 3번지,서울특별시 영등포구 여의나루로 지하 40 (여의도동 여의도역),공공용,지하철역,6823,8270,Y,2020-09-18,역장,3180000,126.924431,37.521828,193319.7228,546929.4405
89,63한화생명빌딩,서울특별시 영등포구 여의도동 60번지,서울특별시 영등포구 63로 50 (여의도동 63한화생명빌딩),공공용,주차장,22725,27545,Y,2020-09-18,시설담당,3180000,126.939909,37.519664,194687.85,546688.2943
90,지하철 2호선 영등포구청역,서울특별시 영등포구 당산동3가 270번지 1호,서울특별시 영등포구 당산로 지하 121 (당산동3가),공공용,지하철역,7414.91,8988,Y,2020-09-18,역장,3180000,126.896627,37.525689,190862.3187,547360.301
91,지하철 5호선 영등포구청역,서울특별시 영등포구 당산동3가 556번지 1호,서울특별시 영등포구 양산로 지하 116 (당산동3가 영등포구청역),공공용,지하철역,10738,13015,Y,2020-09-18,역장,3180000,126.895297,37.524214,190744.5799,547196.7244
92,유통상가(자하층),서울특별시 영등포구 당산동2가 30번지 2호,서울특별시 영등포구 영등포로 109 (당산동2가 영등포유통상가),공공용,상가,1801.66,2184,Y,2020-09-18,대표이사,3180000,126.893917,37.522417,190622.3673,546997.4656
93,동양타워빌딩(지하2층~지하5층),서울특별시 영등포구 당산동4가 93번지 1호,서울특별시 영등포구 국회대로 543 (당산동4가 동양석판사옥),공공용,주차장,8830,5415,Y,2020-09-18,관리소장,3180000,126.895333,37.529175,190748.3749,547747.3303
94,지하철2호선문래역,서울특별시 영등포구 문래동3가 68번지 1호,서울특별시 영등포구 당산로 지하 28 (문래동3가 문래역),공공용,지하철역,6482.67,7844,Y,2020-09-18,역장,3180000,126.894763,37.517921,190696.6,546498.3843
95,문래청소년회관,서울특별시 영등포구 문래동3가 73번지,서울특별시 영등포구 문래로 110 (문래동3가 문래청소년회관),공공용,체육관,4310.76,5225,Y,2020-09-18,관장,3180000,126.894115,37.518844,190639.399,546600.8385
