"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","전화번호","소재지면적","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(X)","좌표정보(Y)","비상시설위치","시설구분명","시설명_건물명","해제일자"
"3210000","3210000-S200800105","20080901","20190228","04","취소/말소/만료/정지/중지","19","사용중지","20190228","","","","","496","","서울특별시 서초구 반포동 1번지 8호","서울특별시 서초구 신반포로 137 (반포동 경남아파트)","06506","경남상가","20190313151208","U","2019-03-15 02:40:00.0","","199848.409437198    ","444956.349717008    ","서울특별시 서초구 반포동 1번지 8호","공공시설","경남상가","20190228"
"3210000","3210000-S200800106","20080901","","01","영업/정상","18","사용중","","","","","","2480","","서울특별시 서초구 방배동 957번지 7호","서울특별시 서초구 도구로 73 (방배동 대성아파트)","06678","대성유니드아파트","20211014172512","U","2021-10-16 02:40:00.0","","198761.01075453     ","442312.472339204    ","서울특별시 서초구 방배동 957번지 7호","공공시설","대성유니드아파트",""
"3210000","3210000-S200800107","20080901","","01","영업/정상","18","사용중","","","","","","2600","","서울특별시 서초구 방배동 446번지 2호","서울특별시 서초구 방배천로2길 12 (방배동)","06693","사조빌딩","20211014172526","U","2021-10-16 02:40:00.0","","198478.53754999     ","441630.724841844    ","서울특별시 서초구 방배동 446번지 2호","공공시설","사조빌딩",""
"3210000","3210000-S200800108","20080901","20161230","04","취소/말소/만료/정지/중지","19","사용중지","20161230","","","","","2500","","서울특별시 서초구 잠원동 75번지 10호","서울특별시 서초구 신반포로 157 (잠원동 반포쇼핑타운)","06512","반포쇼핑타운1동","20170117095442","I","2018-08-31 23:59:59.0","","200039.021341023    ","444810.196873629    ","서울특별시 서초구 잠원동 75번지 10호","공공시설","반포쇼핑타운1동","20161230"
"3210000","3210000-S200800109","20080901","","01","영업/정상","18","사용중","","","","","","5358","","서울특별시 서초구 방배동 444번지 3호","서울특별시 서초구 방배천로 11 (방배동 SK리더스뷰)","06693","방배에스케이리더스뷰파스텔","20211014172540","U","2021-10-16 02:40:00.0","","198359.032400861    ","441722.618095083    ","서울특별시 서초구 방배동 444번지 3호","공공시설","방배에스케이리더스뷰파스텔",""
"3210000","3210000-S200800110","20080901","20161230","04","취소/말소/만료/정지/중지","19","사용중지","20161230","","","","","8500","","서울특별시 서초구 잠원동 75번지 13호","서울특별시 서초구 신반포로 165 (잠원동 반포쇼핑타운)","06512","반포쇼핑타운2동","20170117095852","I","2018-08-31 23:59:59.0","","200101.113207955    ","444828.436476507    ","서울특별시 서초구 잠원동 75번지 13호","공공시설","반포쇼핑타운2동","20161230"
"3210000","3210000-S200800111","20080901","20161230","04","취소/말소/만료/정지/중지","19","사용중지","20161230","","","","","8500","","서울특별시 서초구 잠원동 75번지 19호","서울특별시 서초구 신반포로 177 (잠원동 반포쇼핑타운)","06512","반포쇼핑타운3동","20170117095915","I","2018-08-31 23:59:59.0","","200257.080193185    ","444878.428106997    ","서울특별시 서초구 잠원동 75번지 19호","공공시설","반포쇼핑타운3동","20161230"
"3210000","3210000-S200800112","20080901","","01","영업/정상","18","사용중","","","","","","4361","","서울특별시 서초구 방배동 3250번지","서울특별시 서초구 방배천로 91 (방배동 구산타워)","06675","구산타워","20211014172552","U","2021-10-16 02:40:00.0","","198399.608674928    ","442515.768041937    ","서울특별시 서초구 방배동 3250번지","공공시설","구산타워",""
"3210000","3210000-S200800113","20080901","","01","영업/정상","18","사용중","","","","","","4500","","서울특별시 서초구 반포동 19번지 11호","서울특별시 서초구 신반포로 지하 188 (반포동)","06545","고속터미널역 9호선","20211018132453","U","2021-10-20 02:40:00.0","","200361.368180707    ","444737.116217031    ","서울특별시 서초구 반포동 19번지 11호","공공시설","고속터미널역 9호선",""
"3210000","3210000-S200800114","20080901","20170907","04","취소/말소/만료/정지/중지","19","사용중지","20170907","","","","","3100","","서울특별시 서초구 방배동 443번지 5호","서울특별시 서초구 동작대로 22 (방배동 삼미빌딩)","06692","삼미빌딩","20170908094649","I","2018-08-31 23:59:59.0","","198349.158592224    ","441806.510983821    ","서울특별시 서초구 방배동 443번지 5호","공공시설","삼미빌딩","20170907"
