"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","전화번호","소재지면적","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(X)","좌표정보(Y)","비상시설위치","시설구분명","시설명_건물명","해제일자"
"3150000","3150000-S100900001","19990901","","01","영업/정상","18","사용중","","","","","","3889","","서울특별시 강서구 화곡동 836번지 13호","서울특별시 강서구 곰달래로47길 18 (화곡동 성석교회)","07749","성석교회 지하주차장","20210426152523","U","2021-04-28 02:40:00.0","","187321.993372316    ","447803.960022973    ","서울특별시 강서구 화곡동 836번지 13호","공공시설","성석교회 지하주차장",""
"3150000","3150000-S199000004","19900901","","01","영업/정상","18","사용중","","","","","","1126","","서울특별시 강서구 화곡동 893번지 1호","서울특별시 강서구 강서로5길 64 (화곡동)","07781","KT 화곡지사 지하주차장","20220112153153","U","2022-01-14 02:40:00.0","","186557.645724474    ","447487.80045526     ","서울특별시 강서구 화곡동 893번지 1호","공공시설","KT 화곡지사 지하주차장",""
"3150000","3150000-S199300003","19930917","20110111","04","취소/말소/만료/정지/중지","19","사용중지","20110111","","","","","300","","서울특별시 강서구 화곡동 371번지 20호 재형빌딩","","","화곡1동 재형빌딩","20131213195328","I","2018-08-31 23:59:59.0","","","","서울특별시 강서구 화곡동 371번지 20호 재형빌딩","공공시설","화곡1동 재형빌딩","20110111"
"3150000","3150000-S199600003","19961206","","01","영업/정상","18","사용중","","","","","","1831","","서울특별시 강서구 화곡동 1026번지 12호","서울특별시 강서구 강서로 206 (화곡동)","07698","서울큰나무병원","20220118181506","U","2022-01-20 02:40:00.0","","185617.497941805    ","449153.637971735    ","서울특별시 강서구 화곡동 1026번지 12호","공공시설","서울큰나무병원",""
"3150000","3150000-S199800003","19980901","20030601","04","취소/말소/만료/정지/중지","19","사용중지","20030601","","","","","0","","서울특별시 강서구 화곡동  357번지  33  호","","","지하대피시설","20131213195328","I","2018-08-31 23:59:59.0","","","","서울특별시 강서구 화곡동  357번지  33  호","공공시설","지하대피시설","20030601"
"3150000","3150000-S199900028","19990901","20041201","04","취소/말소/만료/정지/중지","19","사용중지","20041201","","","","","2036.37","","서울특별시 강서구 등촌동  677 101동","","","대피시설","20131213195328","I","2018-08-31 23:59:59.0","","","","서울특별시 강서구 등촌동  677 101동","공공시설","대피시설","20041201"
"3150000","3150000-S199900029","19990901","20041201","04","취소/말소/만료/정지/중지","19","사용중지","20041201","","","","","1851.25","","서울특별시 강서구 등촌동  677 102동","","","대피시설","20131213195328","I","2018-08-31 23:59:59.0","","","","서울특별시 강서구 등촌동  677 102동","공공시설","대피시설","20041201"
"3150000","3150000-S199900030","19990901","20041201","04","취소/말소/만료/정지/중지","19","사용중지","20041201","","","","","1851.25","","서울특별시 강서구 등촌동  677 103동","","","대피시설","20131213195328","I","2018-08-31 23:59:59.0","","","","서울특별시 강서구 등촌동  677 103동","공공시설","대피시설","20041201"
"3150000","3150000-S199900032","19990901","20041201","04","취소/말소/만료/정지/중지","19","사용중지","20041201","","","","","1920.67","","서울특별시 강서구 등촌동  512-1","","","대피시설","20131213195328","I","2018-08-31 23:59:59.0","","","","서울특별시 강서구 등촌동  512-1","공공시설","대피시설","20041201"
"3150000","3150000-S199900033","19990901","20041201","04","취소/말소/만료/정지/중지","19","사용중지","20041201","","","","","1233.06","","서울특별시 강서구 등촌동  512-15","","","대피시설","20131213195328","I","2018-08-31 23:59:59.0","","","","서울특별시 강서구 등촌동  512-15","공공시설","대피시설","20041201"
"3150000","3150000-S199900034","19990901","20041201","04","취소/말소/만료/정지/중지","19","사용중지","20041201","","","","","638.02","","서울특별시 강서구 등촌동  560-6","","","대피시설","20131213195328","I","2018-08-31 23:59:59.0","","","","서울특별시 강서구 등촌동  560-6","공공시설","대피시설","20041201"
"3150000","3150000-S199900035","19990901","20041201","04","취소/말소/만료/정지/중지","19","사용중지","20041201","","","","","128.93","","서울특별시 강서구 등촌동  560-12","","","대피시설","20131213195328","I","2018-08-31 23:59:59.0","","","","서울특별시 강서구 등촌동  560-12","공공시설","대피시설","20041201"
"3150000","3150000-S199900036","19990901","20041201","04","취소/말소/만료/정지/중지","19","사용중지","20041201","","","","","909.1","","서울특별시 강서구 등촌동  525","","","대피시설","20131213195328","I","2018-08-31 23:59:59.0","","","","서울특별시 강서구 등촌동  525","공공시설","대피시설","20041201"
"3150000","3150000-S199900037","19990901","20041201","04","취소/말소/만료/정지/중지","19","사용중지","20041201","","","","","2439.68","","서울특별시 강서구 등촌동  505-2","","","대피시설","20131213195328","I","2018-08-31 23:59:59.0","","","","서울특별시 강서구 등촌동  505-2","공공시설","대피시설","20041201"
"3150000","3150000-S199900038","19990901","20041201","04","취소/말소/만료/정지/중지","19","사용중지","20041201","","","","","152.07","","서울특별시 강서구 등촌동  519-59","","","대피시설","20131213195328","I","2018-08-31 23:59:59.0","","","","서울특별시 강서구 등촌동  519-59","공공시설","대피시설","20041201"
"3150000","3150000-S199900057","19990901","20051102","04","취소/말소/만료/정지/중지","19","사용중지","20051102","","","","","690.91","","서울특별시 강서구 화곡동  404-5","","","대피시설","20131213195328","I","2018-08-31 23:59:59.0","","","","서울특별시 강서구 화곡동  404-5","공공시설","대피시설","20051102"
"3150000","3150000-S199900064","19990901","20050103","04","취소/말소/만료/정지/중지","19","사용중지","20050103","","","","","1143.81","","서울특별시 강서구 화곡동  970-2","","","대피시설","20131213195328","I","2018-08-31 23:59:59.0","","","","서울특별시 강서구 화곡동  970-2","공공시설","대피시설","20050103"
"3150000","3150000-S199900068","19990901","20051102","04","취소/말소/만료/정지/중지","19","사용중지","20051102","","","","","667.77","","서울특별시 강서구 화곡동  24-39","","","대피시설","20131213195328","I","2018-08-31 23:59:59.0","","","","서울특별시 강서구 화곡동  24-39","공공시설","대피시설","20051102"
"3150000","3150000-S199900079","19990901","20050103","04","취소/말소/만료/정지/중지","19","사용중지","20050103","","","","","132.23","","서울특별시 강서구 화곡동  24-92","","","대피시설","20131213195328","I","2018-08-31 23:59:59.0","","","","서울특별시 강서구 화곡동  24-92","공공시설","대피시설","20050103"
"3150000","3150000-S199900120","19990901","20051202","04","취소/말소/만료/정지/중지","19","사용중지","20051202","","","","","125.62","","서울특별시 강서구 화곡동  877-15","","","대피시설","20131213195328","I","2018-08-31 23:59:59.0","","","","서울특별시 강서구 화곡동  877-15","공공시설","대피시설","20051202"
"3150000","3150000-S199900123","19990901","20051202","04","취소/말소/만료/정지/중지","19","사용중지","20051202","","","","","145.46","","서울특별시 강서구 화곡동  391-61","","","대피시설","20131213195328","I","2018-08-31 23:59:59.0","","","","서울특별시 강서구 화곡동  391-61","공공시설","대피시설","20051202"
"3150000","3150000-S199900124","19990901","20051202","04","취소/말소/만료/정지/중지","19","사용중지","20051202","","","","","148.76","","서울특별시 강서구 화곡동  339-23","","","대피시설","20131213195328","I","2018-08-31 23:59:59.0","","","","서울특별시 강서구 화곡동  339-23","공공시설","대피시설","20051202"
"3150000","3150000-S199900125","19990901","20051202","04","취소/말소/만료/정지/중지","19","사용중지","20051202","","","","","168.6","","서울특별시 강서구 화곡동  339-15","","","대피시설","20131213195328","I","2018-08-31 23:59:59.0","","","","서울특별시 강서구 화곡동  339-15","공공시설","대피시설","20051202"
"3150000","3150000-S199900127","19990901","20051202","04","취소/말소/만료/정지/중지","19","사용중지","20051202","","","","","191.74","","서울특별시 강서구 화곡동  340-49","","","대피시설","20131213195328","I","2018-08-31 23:59:59.0","","","","서울특별시 강서구 화곡동  340-49","공공시설","대피시설","20051202"
"3150000","3150000-S199900129","19990901","20051202","04","취소/말소/만료/정지/중지","19","사용중지","20051202","","","","","33.06","","서울특별시 강서구 화곡동  409-248","","","대피시설","20131213195328","I","2018-08-31 23:59:59.0","","","","서울특별시 강서구 화곡동  409-248","공공시설","대피시설","20051202"
"3150000","3150000-S199900131","19990901","20051202","04","취소/말소/만료/정지/중지","19","사용중지","20051202","","","","","52.89","","서울특별시 강서구 화곡동  341-4","","","대피시설","20131213195328","I","2018-08-31 23:59:59.0","","","","서울특별시 강서구 화곡동  341-4","공공시설","대피시설","20051202"
"3150000","3150000-S199900132","19990901","20060623","04","취소/말소/만료/정지/중지","19","사용중지","20060623","","","","","535.54","","서울특별시 강서구 화곡동  895-10","","","화곡8동 개인빌딩","20131213195328","I","2018-08-31 23:59:59.0","","","","서울특별시 강서구 화곡동  895-10","공공시설","화곡8동 개인빌딩","20060623"
"3150000","3150000-S199900251","19990901","20050622","04","취소/말소/만료/정지/중지","19","사용중지","20050622","","","","","555.37","","서울특별시 강서구 화곡동  401-1","","","대피시설","20131213195328","I","2018-08-31 23:59:59.0","","","","서울특별시 강서구 화곡동  401-1","공공시설","대피시설","20050622"
"3150000","3150000-S199900261","19990901","20050622","04","취소/말소/만료/정지/중지","19","사용중지","20050622","","","","","161.98","","서울특별시 강서구 화곡동  381-10","","","대피시설","20131213195328","I","2018-08-31 23:59:59.0","","","","서울특별시 강서구 화곡동  381-10","공공시설","대피시설","20050622"
"3150000","3150000-S199900263","19990901","20051202","04","취소/말소/만료/정지/중지","19","사용중지","20051202","","","","","66.12","","서울특별시 강서구 화곡동  896-14","","","대피시설","20131213195328","I","2018-08-31 23:59:59.0","","","","서울특별시 강서구 화곡동  896-14","공공시설","대피시설","20051202"
"3150000","3150000-S199900264","19990901","20051202","04","취소/말소/만료/정지/중지","19","사용중지","20051202","","","","","85.95","","서울특별시 강서구 화곡동  867-21","","","대피시설","20131213195328","I","2018-08-31 23:59:59.0","","","","서울특별시 강서구 화곡동  867-21","공공시설","대피시설","20051202"
"3150000","3150000-S199900267","19990901","20051202","04","취소/말소/만료/정지/중지","19","사용중지","20051202","","","","","69.42","","서울특별시 강서구 화곡동  891-15","","","대피시설","20131213195328","I","2018-08-31 23:59:59.0","","","","서울특별시 강서구 화곡동  891-15","공공시설","대피시설","20051202"
"3150000","3150000-S199900268","19990901","20051202","04","취소/말소/만료/정지/중지","19","사용중지","20051202","","","","","72.73","","서울특별시 강서구 화곡동  891-16","","","대피시설","20131213195328","I","2018-08-31 23:59:59.0","","","","서울특별시 강서구 화곡동  891-16","공공시설","대피시설","20051202"
"3150000","3150000-S199900269","19990901","20051202","04","취소/말소/만료/정지/중지","19","사용중지","20051202","","","","","76.03","","서울특별시 강서구 화곡동  891-17","","","대피시설","20131213195328","I","2018-08-31 23:59:59.0","","","","서울특별시 강서구 화곡동  891-17","공공시설","대피시설","20051202"
"3150000","3150000-S199900270","19990901","20051202","04","취소/말소/만료/정지/중지","19","사용중지","20051202","","","","","128.93","","서울특별시 강서구 화곡동  888-14","","","대피시설","20131213195328","I","2018-08-31 23:59:59.0","","","","서울특별시 강서구 화곡동  888-14","공공시설","대피시설","20051202"
"3150000","3150000-S199900273","19990901","20081119","04","취소/말소/만료/정지/중지","19","사용중지","20081119","","","","","1487.61","","서울특별시 강서구 화곡동 1093번지 11호 강서웨딩","","","화곡6동 강서웨딩","20131213195328","I","2018-08-31 23:59:59.0","","","","서울특별시 강서구 화곡동 1093번지 11호 강서웨딩","공공시설","화곡6동 강서웨딩","20081119"
"3150000","3150000-S199900274","19990901","20081119","04","취소/말소/만료/정지/중지","19","사용중지","20081119","","","","","290.91","","서울특별시 강서구 화곡동 1117번지 7호","","","덕영빌딩","20131213195328","I","2018-08-31 23:59:59.0","","","","서울특별시 강서구 화곡동 1117번지 7호","공공시설","덕영빌딩","20081119"
"3150000","3150000-S199900275","19990901","","01","영업/정상","18","사용중","","","","","","770.25","","서울특별시 강서구 화곡동 980번지 16호","서울특별시 강서구 화곡로 302 (화곡동 강서구청)","07658","강서구청 지하상황실","20191204135513","U","2019-12-06 02:40:00.0","","186645.815384314    ","449856.896042311    ","서울특별시 강서구 화곡동 980번지 16호","공공시설","강서구청 지하상황실",""
"3150000","3150000-S199900276","19990901","20080707","04","취소/말소/만료/정지/중지","19","사용중지","20080707","","","","","952.07","","서울특별시 강서구 화곡동 1116번지 3호","","","삼보프라자","20131213195328","I","2018-08-31 23:59:59.0","","","","서울특별시 강서구 화곡동 1116번지 3호","공공시설","삼보프라자","20080707"
"3150000","3150000-S199900277","19990901","","01","영업/정상","18","사용중","","","","","","765","","서울특별시 강서구 염창동 275번지 12호","서울특별시 강서구 공항대로 561 (염창동 강서보건소)","07560","강서보건소","20200715165443","U","2020-07-17 02:40:00.0","","188295.158516659    ","449716.240275364    ","서울특별시 강서구 염창동 275번지 12호","공공시설","강서보건소",""
"3150000","3150000-S199900278","19990901","20170517","04","취소/말소/만료/정지/중지","19","사용중지","20170517","","","","","522","","서울특별시 강서구 염창동 53번지 1호","서울특별시 강서구 양천로67가길 63 (염창동 염창동주민센터)","07535","염창동주민센터","20170517105209","I","2018-08-31 23:59:59.0","","188528.754808255    ","450173.455398164    ","서울특별시 강서구 염창동 53번지 1호","공공시설","염창동주민센터","20170517"
"3150000","3150000-S199900279","19990901","20170425","04","취소/말소/만료/정지/중지","19","사용중지","20170425","","","","","211.57","","서울특별시 강서구 화곡동 353번지 60호","서울특별시 강서구 강서로17길 48 (화곡동 성운빌딩)","07769","성운빌딩(지하주차장)","20170425180142","I","2018-08-31 23:59:59.0","","186065.656227983    ","447841.575487947    ","서울특별시 강서구 화곡동 353번지 60호","공공시설","성운빌딩(지하주차장)","20170425"
"3150000","3150000-S199900280","19990901","20170418","04","취소/말소/만료/정지/중지","19","사용중지","20170418","","","","","438","","서울특별시 강서구 등촌동 642번지 1호","서울특별시 강서구 공항대로53가길 55 (등촌동)","","등촌1동주민센터","20170419090403","I","2018-08-31 23:59:59.0","","187465.906280694    ","450404.256046731    ","서울특별시 강서구 등촌동 642번지 1호","공공시설","등촌1동주민센터","20170418"
"3150000","3150000-S199900281","19990901","20101209","04","취소/말소/만료/정지/중지","19","사용중지","20101209","","","","","241.32","","서울특별시 강서구 화곡동  351번지 46  호 (중앙빌딩)","","","중앙빌딩","20131213195328","I","2018-08-31 23:59:59.0","","","","서울특별시 강서구 화곡동  351번지 46  호 (중앙빌딩)","공공시설","중앙빌딩","20101209"
"3150000","3150000-S199900282","19990901","20170517","04","취소/말소/만료/정지/중지","19","사용중지","20170517","","","","","439","","서울특별시 강서구 등촌동 705번지 4호","서울특별시 강서구 화곡로63길 96 (등촌동 등촌3동주민센터)","07588","등촌3동주민센터","20170517105048","I","2018-08-31 23:59:59.0","","186488.401919822    ","450749.981559282    ","서울특별시 강서구 등촌동 705번지 4호","공공시설","등촌3동주민센터","20170517"
"3150000","3150000-S199900283","19990901","20101209","04","취소/말소/만료/정지/중지","19","사용중지","20101209","","","","","204.96","","서울특별시 강서구 화곡동 354번지 48호 청산빌딩","","","화곡1동 청산빌딩","20131213195328","I","2018-08-31 23:59:59.0","","","","서울특별시 강서구 화곡동 354번지 48호 청산빌딩","공공시설","화곡1동 청산빌딩","20101209"
"3150000","3150000-S199900284","19990901","20171012","04","취소/말소/만료/정지/중지","19","사용중지","20171012","","","","","687","","서울특별시 강서구 화곡동 167번지 10호","서울특별시 강서구 강서로18아길 26-15 (화곡동 화곡2-1공영주차장)","07742","화곡2동 공영주차장","20171026143523","I","2018-08-31 23:59:59.0","","186888.572360884    ","448208.990523513    ","서울특별시 강서구 화곡동 167번지 10호","공공시설","화곡2동 공영주차장","20171012"
"3150000","3150000-S199900285","19990901","20170418","04","취소/말소/만료/정지/중지","19","사용중지","20170418","","","","","464.06","","서울특별시 강서구 화곡동 860번지 4호","서울특별시 강서구 곰달래로37길 13 (화곡동 화곡2동 주민센터)","07750","화곡2동주민센터","20170419090538","I","2018-08-31 23:59:59.0","","187069.837459773    ","447745.431921235    ","서울특별시 강서구 화곡동 860번지 4호","공공시설","화곡2동주민센터","20170418"
"3150000","3150000-S199900286","19990901","20110111","04","취소/말소/만료/정지/중지","19","사용중지","20110111","","","","","231.41","","서울특별시 강서구 화곡동  354번지 51  호 (현진어페럴)","","","현진어페럴","20131213195328","I","2018-08-31 23:59:59.0","","","","서울특별시 강서구 화곡동  354번지 51  호 (현진어페럴)","공공시설","현진어페럴","20110111"
"3150000","3150000-S199900287","19990901","20061106","04","취소/말소/만료/정지/중지","19","사용중지","20061106","","","","","39.67","","서울특별시 강서구 화곡동  1019번지 (화곡3동사무소)","","","화곡3동사무소","20131213195328","I","2018-08-31 23:59:59.0","","","","서울특별시 강서구 화곡동  1019번지 (화곡3동사무소)","공공시설","화곡3동사무소","20061106"
"3150000","3150000-S199900288","19990901","20110111","04","취소/말소/만료/정지/중지","19","사용중지","20110111","","","","","214.88","","서울특별시 강서구 화곡동  362번지 83  호 (강서문고)","","","강서문고","20131213195328","I","2018-08-31 23:59:59.0","","","","서울특별시 강서구 화곡동  362번지 83  호 (강서문고)","공공시설","강서문고","20110111"
"3150000","3150000-S199900289","19990901","20170420","04","취소/말소/만료/정지/중지","19","사용중지","20170420","","","","","262.02","","서울특별시 강서구 화곡동 980번지 1호","서울특별시 강서구 화곡로 312 (화곡동 화곡6동주민센터)","07658","화곡6동주민센터","20170420194614","I","2018-08-31 23:59:59.0","","186680.221994099    ","449962.430242872    ","서울특별시 강서구 화곡동 980번지 1호","공공시설","화곡6동주민센터","20170420"
"3150000","3150000-S199900290","19990901","20150914","04","취소/말소/만료/정지/중지","19","사용중지","20150914","","","","","224.79","","서울특별시 강서구 화곡동 368번지 1호","서울특별시 강서구 가로공원로 212 (화곡동)","","영진빌딩","20150914141918","I","2018-08-31 23:59:59.0","","","","서울특별시 강서구 화곡동 368번지 1호","공공시설","영진빌딩","20150914"
"3150000","3150000-S199900291","19990901","20170510","04","취소/말소/만료/정지/중지","19","사용중지","20170510","","","","","195","","서울특별시 강서구 화곡동 366번지 1호","서울특별시 강서구 월정로30길 96 (화곡동)","07767","강서보건분소","20170511180326","I","2018-08-31 23:59:59.0","","185887.921133313    ","448147.031503576    ","서울특별시 강서구 화곡동 366번지 1호","공공시설","강서보건분소","20170510"
"3150000","3150000-S199900293","19990901","20170425","04","취소/말소/만료/정지/중지","19","사용중지","20170425","","","","","334","","서울특별시 강서구 화곡동 341번지 4호","서울특별시 강서구 곰달래로25길 45 (화곡동 화곡8동주민센터)","07757","화곡8동 주민센터","20170425180711","I","2018-08-31 23:59:59.0","","186531.009988689    ","447840.184579582    ","서울특별시 강서구 화곡동 341번지 4호","공공시설","화곡8동 주민센터","20170425"
"3150000","3150000-S199900294","19990901","20171012","04","취소/말소/만료/정지/중지","19","사용중지","20171012","","","","","900.86","","서울특별시 강서구 가양동 1462번지 3호","서울특별시 강서구 허준로 30 (가양동 가양1동주민센터)","07529","가양1동 주민센터","20171026143609","I","2018-08-31 23:59:59.0","","186216.89122041     ","451925.191757909    ","서울특별시 강서구 가양동 1462번지 3호","공공시설","가양1동 주민센터","20171012"
"3150000","3150000-S199900295","19990901","20160823","04","취소/말소/만료/정지/중지","19","사용중지","20160823","","","","","320.66","","서울특별시 강서구 화곡동 367번지 30호","서울특별시 강서구 가로공원로 224 (화곡동)","","진민아파트","20160823184810","I","2018-08-31 23:59:59.0","","","","서울특별시 강서구 화곡동 367번지 30호","공공시설","진민아파트","20160823"
"3150000","3150000-S199900297","19990901","20170516","04","취소/말소/만료/정지/중지","19","사용중지","20170516","","","","","421","","서울특별시 강서구 가양동 1472번지 4호","서울특별시 강서구 허준로 93 (가양동 가양2동주민센터)","07525","가양2동주민센터","20170517091230","I","2018-08-31 23:59:59.0","","186791.963334362    ","451684.017877412    ","서울특별시 강서구 가양동 1472번지 4호","공공시설","가양2동주민센터","20170516"
"3150000","3150000-S199900298","19990901","20101209","04","취소/말소/만료/정지/중지","19","사용중지","20101209","","","","","244.63","","서울특별시 강서구 화곡동  377번지 3   호 (테크노래방)","","","테크노래방","20131213195328","I","2018-08-31 23:59:59.0","","","","서울특별시 강서구 화곡동  377번지 3   호 (테크노래방)","공공시설","테크노래방","20101209"
"3150000","3150000-S199900299","19990901","20161102","04","취소/말소/만료/정지/중지","19","사용중지","20161102","","","","","434","","서울특별시 강서구 가양동 1488번지 1호","서울특별시 강서구 허준로 202 (가양동)","","가양3동 주민센터","20161102162419","I","2018-08-31 23:59:59.0","","","","서울특별시 강서구 가양동 1488번지 1호","공공시설","가양3동 주민센터","20161102"
"3150000","3150000-S199900300","19990901","","01","영업/정상","18","사용중","","","","","","505","","서울특별시 강서구 화곡동 377번지 8호","서울특별시 강서구 가로공원로 187 (화곡동 나누리강서병원)","07718","나누리병원 지하주차장","20190523182659","U","2019-05-25 02:40:00.0","","185500.498361103    ","448361.495133865    ","서울특별시 강서구 화곡동 377번지 8호","공공시설","나누리병원 지하주차장",""
"3150000","3150000-S199900301","19990901","20170418","04","취소/말소/만료/정지/중지","19","사용중지","20170418","","","","","552.07","","서울특별시 강서구 내발산동 681번지 5호","서울특별시 강서구 강서로47길 54 (내발산동 발산1동주민센터)","07633","발산1동주민센터","20170419090446","I","2018-08-31 23:59:59.0","","185189.752699077    ","450111.278921447    ","서울특별시 강서구 내발산동 681번지 5호","공공시설","발산1동주민센터","20170418"
"3150000","3150000-S199900302","19990901","20090610","04","취소/말소/만료/정지/중지","19","사용중지","20090610","","","","","244.63","","서울특별시 강서구 내발산동  648번지 8   호 (발산2동사무소)","","","발산2동사무소","20131213195328","I","2018-08-31 23:59:59.0","","","","서울특별시 강서구 내발산동  648번지 8   호 (발산2동사무소)","공공시설","발산2동사무소","20090610"
"3150000","3150000-S199900303","19990901","20101209","04","취소/말소/만료/정지/중지","19","사용중지","20101209","","","","","267.77","","서울특별시 강서구 화곡동  377번지 10  호 (월드노래방)","","","월드노래방","20131213195328","I","2018-08-31 23:59:59.0","","","","서울특별시 강서구 화곡동  377번지 10  호 (월드노래방)","공공시설","월드노래방","20101209"
"3150000","3150000-S199900304","19990901","20170420","04","취소/말소/만료/정지/중지","19","사용중지","20170420","","","","","995","","서울특별시 강서구 내발산동 19번지 1호","서울특별시 강서구 우장산로 66 (내발산동 강서구민회관)","07684","강서구민회관","20170420194738","I","2018-08-31 23:59:59.0","","186197.289222909    ","450308.560675475    ","서울특별시 강서구 내발산동 19번지 1호","공공시설","강서구민회관","20170420"
"3150000","3150000-S199900306","19990901","20100831","04","취소/말소/만료/정지/중지","19","사용중지","20100831","","","","","601.66","","서울특별시 강서구 화곡동  24번지 254 호 (화곡우체국)","","","화곡우체국","20100831132541","I","2018-08-31 23:59:59.0","","","","서울특별시 강서구 화곡동  24번지 254 호 (화곡우체국)","공공시설","화곡우체국","20100831"
"3150000","3150000-S199900307","19990901","20110614","04","취소/말소/만료/정지/중지","19","사용중지","20110614","","","","","376.86","","서울특별시 강서구 화곡동  1070번지 10  호 (유정회관)","","","유정회관","20131213195328","I","2018-08-31 23:59:59.0","","","","서울특별시 강서구 화곡동  1070번지 10  호 (유정회관)","공공시설","유정회관","20110614"
"3150000","3150000-S199900308","19990901","","01","영업/정상","18","사용중","","","","","","9126","","서울특별시 강서구 화곡동 1089번지 54호","서울특별시 강서구 화곡로 지하 168 (화곡동 화곡역5호선)","07715","화곡역","20210721102110","U","2021-07-23 02:40:00.0","","185860.270479074    ","448787.468794248    ","서울특별시 강서구 화곡동 1089번지 54호","공공시설","화곡역",""
"3150000","3150000-S199900309","19990901","20150914","04","취소/말소/만료/정지/중지","19","사용중지","20150914","","","","","955.38","","서울특별시 강서구 화곡동 1073번지 10호","서울특별시 강서구 화곡로 142 (화곡동)","","신국물산","20150914142017","I","2018-08-31 23:59:59.0","","","","서울특별시 강서구 화곡동 1073번지 10호","공공시설","신국물산","20150914"
"3150000","3150000-S199900310","20080131","","01","영업/정상","18","사용중","","","","","","6709","","서울특별시 강서구 화곡동 61번지 184호","서울특별시 강서구 까치산로10길 70 (화곡동 서울화일초등학교)","07725","화일초등학교 화일주차장","20210721102601","U","2021-07-23 02:40:00.0","","186455.446245577    ","448717.893807318    ","서울특별시 강서구 화곡동 61번지 184호","공공시설","화일초등학교 화일주차장",""
"3150000","3150000-S199900312","19990901","","01","영업/정상","18","사용중","","","","","","9117","","서울특별시 강서구 화곡동 662번지 5호","서울특별시 강서구 강서로 지하 54 (화곡동 까치산역)","07757","까치산역","20191204140845","U","2019-12-06 02:40:00.0","","186341.625097227    ","447821.643449142    ","서울특별시 강서구 화곡동 662번지 5호","공공시설","까치산역",""
"3150000","3150000-S199900313","19990901","","01","영업/정상","18","사용중","","","","","","859.51","","서울특별시 강서구 화곡동 1087번지 5호","서울특별시 강서구 화곡로18길 30-11 (화곡동 원흥타운)","07718","원흥타운 지하주차장","20191204140759","U","2019-12-06 02:40:00.0","","185392.816952333    ","448488.188712442    ","서울특별시 강서구 화곡동 1087번지 5호","공공시설","원흥타운 지하주차장",""
"3150000","3150000-S199900314","19990901","20061106","04","취소/말소/만료/정지/중지","19","사용중지","20061106","","","","","6985.16","","서울특별시 강서구 화곡동  1006번지 20  호 (우장산역)","","","우장산역","20061106000000","I","2018-08-31 23:59:59.0","","","","서울특별시 강서구 화곡동  1006번지 20  호 (우장산역)","공공시설","우장산역","20061106"
"3150000","3150000-S199900315","19990901","20170510","04","취소/말소/만료/정지/중지","19","사용중지","20170510","","","","","2975.22","","서울특별시 강서구 화곡동 351번지 89호","서울특별시 강서구 강서로17가길 46 (화곡동 중앙하이츠아파트)","07764","중앙하이츠아파트","20170511180404","I","2018-08-31 23:59:59.0","","186114.602509547    ","448174.690300507    ","서울특별시 강서구 화곡동 351번지 89호","공공시설","중앙하이츠아파트","20170510"
"3150000","3150000-S199900316","19990901","20170420","04","취소/말소/만료/정지/중지","19","사용중지","20170420","","","","","361","","서울특별시 강서구 화곡동 111번지 90호","서울특별시 강서구 화곡로 215 (화곡동 강서문화센터)","07696","강서문화센터","20170420194808","I","2018-08-31 23:59:59.0","","186119.565030371    ","449171.753635572    ","서울특별시 강서구 화곡동 111번지 90호","공공시설","강서문화센터","20170420"
"3150000","3150000-S199900317","19990901","20110111","04","취소/말소/만료/정지/중지","19","사용중지","20110111","","","","","224.79","","서울특별시 강서구 화곡동  372번지 19  호 (김현수정형외과)","","","김현수정형외과","20131213195328","I","2018-08-31 23:59:59.0","","","","서울특별시 강서구 화곡동  372번지 19  호 (김현수정형외과)","공공시설","김현수정형외과","20110111"
"3150000","3150000-S199900318","19990901","20170510","04","취소/말소/만료/정지/중지","19","사용중지","20170510","","","","","1438.02","","서울특별시 강서구 화곡동 105번지 535호","서울특별시 강서구 까치산로2길 72 (화곡동)","07728","화곡터널","20170511175838","I","2018-08-31 23:59:59.0","","186075.785971062    ","448424.169012404    ","서울특별시 강서구 화곡동 105번지 535호","공공시설","화곡터널","20170510"
"3150000","3150000-S199900319","19990901","20161102","04","취소/말소/만료/정지/중지","19","사용중지","20161102","","","","","396","","서울특별시 강서구 화곡동 896번지 18호","서울특별시 강서구 곰달래로 152 (화곡동)","","화곡성결교회","20161102162450","I","2018-08-31 23:59:59.0","","","","서울특별시 강서구 화곡동 896번지 18호","공공시설","화곡성결교회","20161102"
"3150000","3150000-S199900320","19990901","20081126","04","취소/말소/만료/정지/중지","19","사용중지","20081126","","","","","14674.45","","서울특별시 강서구 가양동  968번지 (발산역)","","","발산역","20081126191021","I","2018-08-31 23:59:59.0","","","","서울특별시 강서구 가양동  968번지 (발산역)","공공시설","발산역","20081126"
"3150000","3150000-S199900321","19990901","20130531","04","취소/말소/만료/정지/중지","19","사용중지","20130531","","","","","224.79","","서울특별시 강서구 화곡동  897번지 20  호 (신화빌딩)","","","대성N학원","20131213195328","I","2018-08-31 23:59:59.0","","","","서울특별시 강서구 화곡동  897번지 20  호 (신화빌딩)","공공시설","대성N학원","20130531"
